=== Gefundene PMB-Treffer ===
10902.xml  [org]  "Ladenburg, Thalmann & Co. (Bankhaus, New York)"  (no-match)
10902.xml  [org]  "USA. Alien Property Custodian"  (no-match)
10903.xml  [org]  "Schauspielhaus Köln"  (no-match)
10906.xml  [person]  "Raggio, Enrico"  (no-match)
10907.xml  [org]  "Ladenburg, Thalmann & Co. (Bankhaus, New York)"  (no-match)
10909.xml  [person]  "Raggio, Enrico"  (no-match)
10912.xml  [person]  "Raggio, Enrico"  (no-match)
10916.xml  [org]  "Richard G. Badger (Boston)"  (no-match)
10919.xml  [org]  "Boni & Liveright (New York)"  (no-match)
10919.xml  [org]  "Richard G. Badger (Boston)"  (no-match)
10919.xml  [org]  "Greenwich Village Theatre New York"  (no-match)
10922.xml  [org]  "United Plays (Theateragentur, New York)"  (no-match)
10922.xml  [org]  "USA. Alien Property Custodian"  (no-match)
10922.xml  [person]  "Bernstein, Hermann"  (no-match)
10922.xml  [person]  "Kennerley, Mitchell"  (no-match)
10923.xml  [org]  "Ladenburg, Thalmann & Co. (Bankhaus, New York)"  (no-match)
10923.xml  [org]  "USA. Alien Property Custodian"  (no-match)
10924.xml  [org]  "Rimon-Verlag (Berlin)"  (no-match)
10926.xml  [bibl]  "Algemeen handelsblad (Amsterdam)"  (no-match)
10926.xml  [bibl]  "De Haagsche Post"  (no-match)
10926.xml  [bibl]  "De Maasbode (Rotterdam)"  (no-match)
10926.xml  [bibl]  "De Telegraaf (Amsterdam)"  (no-match)
10926.xml  [bibl]  "Rotterdamsch Nieuwsblad"  (no-match)
10926.xml  [bibl]  "Scheveninger Telegrammheft (Originaltitel nicht ermittelt)"  (no-match)
10927.xml  [org]  "De Hanzebank (Rotterdam)"  (no-match)
10927.xml  [org]  "USA. Alien Property Custodian"  (no-match)
10927.xml  [person]  "Bernstein, Hermann"  (no-match)
10929.xml  [org]  "Società italiana degli autori es editori (Rom)"  (no-match)
10930.xml  [org]  "Friese & Lang (Buchhandel, Wien)"  (no-match)
10931.xml  [org]  "Internationales Büro für Aufführungs- und Urheberrecht (Amsterdam)"  (no-match)
10931.xml  [org]  "Rotterdamsche Bankvereeniging"  (no-match)
10933.xml  [person]  "Raggio, Enrico"  (no-match)
10934.xml  [person]  "Bernstein, Hermann"  (no-match)
10936.xml  [org]  "Friese & Lang (Buchhandel, Wien)"  (no-match)
10938.xml  [org]  "Lese- und Redehalle der Deutschen Studenten Prag?)"  (no-match)
10941.xml  [org]  "University of California"  (no-match)
10941.xml  [org]  "USA. Alien Property Custodian"  (no-match)
10941.xml  [org]  "Greenwich Village Theatre New York"  (no-match)
10942.xml  [org]  "Det Kongelige Teater Kopenhagen"  (no-match)
10943.xml  [org]  "USA. Alien Property Custodian"  (no-match)
10943.xml  [org]  "Greenwich Village Theatre New York"  (no-match)
10946.xml  [org]  "Bund der Auslandsdeutschen"  (no-match)
10946.xml  [org]  "USA. Alien Property Custodian"  (no-match)
10946.xml  [org]  "Greenwich Village Theatre New York"  (no-match)
10948.xml  [org]  "Greenwich Village Theatre New York"  (no-match)
10949.xml  [org]  "K. André'sche Buch-, Kunst & Landkartenhandlung (Prag)"  (no-match)
10950.xml  [org]  "United Plays (Theateragentur, New York)"  (no-match)
10950.xml  [person]  "Bernstein, Hermann"  (no-match)
10953.xml  [org]  "University of California"  (no-match)
10963.xml  [org]  "USA. Alien Property Custodian"  (no-match)
10969.xml  [org]  "George Allen & Unwin (London)"  (no-match)
10970.xml  [bibl]  "The Road to the Open (Der Weg in Freie, engl.)"  (no-match)
10970.xml  [org]  "George Allen & Unwin (London)"  (no-match)
10972.xml  [person]  "Fangen, Ronald"  (no-match)
10972.xml  [person]  "Schanche, Ingolf (Schauspieler, Norwegen)"  (no-match)
10972.xml  [place]  "Kopenhagen-Christiania"  (no-match)
10974.xml  [org]  "Wiener Künstler-Siedlung"  (no-match)
10977.xml  [place]  "Kopenhagen-Christiania"  (no-match)
10981.xml  [place]  "Kopenhagen-Christiania"  (no-match)
10984.xml  [person]  "Araquistáin, Luis"  (no-match)
10984.xml  [place]  "Kopenhagen-Christiania"  (no-match)
10985.xml  [place]  "Kopenhagen-Christiania"  (no-match)
10986.xml  [org]  "Paul Elder & Co. (San Francisco)"  (no-match)
10986.xml  [person]  "Araquistáin, Luis"  (no-match)
10989.xml  [org]  "Rotter-Bühnen Berlin"  (no-match)
10990.xml  [org]  "Det Kongelige Teater Kopenhagen"  (no-match)
10991.xml  [org]  "Dagmarteatret Kopenhagen"  (no-match)
10991.xml  [org]  "Det Kongelige Teater Kopenhagen"  (no-match)
10991.xml  [org]  "Lessing-Theater Berlin"  (no-match)
10991.xml  [org]  "Rotter-Bühnen Berlin"  (no-match)
10991.xml  [place]  "Kopenhagen-Christiania"  (no-match)
10994.xml  [org]  "Bahnhofsbuchhandlungs-Zentrale Schmelzer (Wien)"  (no-match)
10996.xml  [person]  "Bloch, Felix"  (no-match)
10996.xml  [person]  "Leonard, Oscar"  (no-match)
10996.xml  [org]  "Rotter-Bühnen Berlin"  (no-match)
10996.xml  [place]  "Kopenhagen-Christiania"  (no-match)
10997.xml  [org]  "Bahnhofsbuchhandlungs-Zentrale Schmelzer (Wien)"  (no-match)
10998.xml  [org]  "Bahnhofsbuchhandlungs-Zentrale Schmelzer (Wien)"  (no-match)
10999.xml  [person]  "Leonard, Oscar"  (no-match)
11031.xml  [bibl]  "Reclams Universal-Bibliothek"  (no-match)
11036.xml  [org]  "Deutsche Bank (Berlin)"  (no-match)
11038.xml  [person]  "Kiepenheuer, Gustav"  (no-match)
11039.xml  [org]  "Gustav-Kiepenheuer-Verlag (Potsdam)"  (no-match)
11039.xml  [person]  "Kiepenheuer, Gustav"  (no-match)
11050.xml  [bibl]  "Reclams Universal-Bibliothek"  (no-match)
11055.xml  [org]  "Vereinigte Städtische Theater Kattowitz"  (no-match)
11061.xml  [org]  "Vereinigte Städtische Theater Kattowitz"  (no-match)
11063.xml  [org]  "Greenwich Village Theatre New York"  (no-match)
11067.xml  [org]  "United Plays (Theateragentur, New York)"  (no-match)
11070.xml  [person]  "Cantoni, Cesare (Verleger/Literaturagent, Italien)"  (no-match)
11079.xml  [org]  "Greenwich Village Theatre New York"  (no-match)
11082.xml  [org]  "Ladenburg, Thalmann & Co. (Bankhaus, New York)"  (no-match)
11082.xml  [org]  "Rotter-Bühnen Berlin"  (no-match)
11083.xml  [org]  "Rotter-Bühnen Berlin"  (no-match)
11084.xml  [org]  "Ladenburg, Thalmann & Co. (Bankhaus, New York)"  (no-match)
11088.xml  [org]  "Rotter-Bühnen Berlin"  (no-match)
11090.xml  [bibl]  "Poet Lore"  (no-match)
11090.xml  [org]  "United Plays (Theateragentur, New York)"  (no-match)
11095.xml  [org]  "Münchner Schauspielhaus"  (no-match)
11095.xml  [org]  "Neustädter Schauspielhaus (Dresden)"  (no-match)
11096.xml  [org]  "Städtische Theater Kiel"  (no-match)
11098.xml  [org]  "Münchner Schauspielhaus"  (no-match)
11107.xml  [org]  "Kurtheater Bad Charlottenbrunn"  (no-match)
11107.xml  [org]  "Stadttheater Schweidnitz"  (no-match)
11107.xml  [place]  "Bad Charlottenbrunn (Jedlina-Zdrój)"  (no-match)
11109.xml  [place]  "Bad Charlottenbrunn (Jedlina-Zdrój)"  (no-match)
11114.xml  [org]  "Schauspielhaus Köln"  (no-match)
11116.xml  [org]  "Münchner Schauspielhaus"  (no-match)
11116.xml  [org]  "Stadttheater Nürnberg"  (no-match)
11119.xml  [org]  "Schauspielhaus Köln"  (no-match)
11120.xml  [org]  "Schauspielhaus Köln"  (no-match)
11122.xml  [org]  "United Plays (Theateragentur, New York)"  (no-match)
11123.xml  [org]  "United Plays (Theateragentur, New York)"  (no-match)
11124.xml  [org]  "Centrum-Verlag (Prag)"  (no-match)
11124.xml  [person]  "Khol, František"  (no-match)
11124.xml  [person]  "Norris, William (Theaterdirektor, Kopenhagen)"  (no-match)
11124.xml  [org]  "Det Kongelige Teater Kopenhagen"  (no-match)
11126.xml  [org]  "Centrum-Verlag (Prag)"  (no-match)
11128.xml  [org]  "How & Raggio (Theateragentur, Rom)"  (no-match)
11128.xml  [org]  "Società italiana degli autori es editori (Rom)"  (no-match)
11128.xml  [person]  "How, Louis (Theateragent, Rom)"  (no-match)
11128.xml  [person]  "Raggio, Enrico"  (no-match)
11130.xml  [org]  "Lessing-Theater Berlin"  (no-match)
11132.xml  [org]  "How & Raggio (Theateragentur, Rom)"  (no-match)
11132.xml  [org]  "Det Kongelige Teater Kopenhagen"  (no-match)
11134.xml  [org]  "How & Raggio (Theateragentur, Rom)"  (no-match)
11134.xml  [org]  "United Plays (Theateragentur, New York)"  (no-match)
11135.xml  [bibl]  "Nuova antologia di lettere, scienze ed arti"  (no-match)
11135.xml  [org]  "How & Raggio (Theateragentur, Rom)"  (no-match)
11137.xml  [org]  "How & Raggio (Theateragentur, Rom)"  (no-match)
11140.xml  [org]  "How & Raggio (Theateragentur, Rom)"  (no-match)
11140.xml  [org]  "Rotter-Bühnen Berlin"  (no-match)
11140.xml  [org]  "Schauspielschule Berlin"  (no-match)
11141.xml  [org]  "Ente Italiano Audizione Radiofoniche (Rom)"  (no-match)
11141.xml  [org]  "Società italiana degli autori es editori (Rom)"  (no-match)
11141.xml  [person]  "Rökk-Richter, Stefano (Theateragent und Schriftsteller, Italien)"  (no-match)
11141.xml  [org]  "Neue Freie Volksbühne Berlin"  (no-match)
11141.xml  [org]  "Preußische Staatstheater Berlin"  (no-match)
11142.xml  [org]  "Preußische Staatstheater Berlin"  (no-match)
11145.xml  [person]  "Nadler, Gisela (Übersetzerin und Journalistin, Lemberg)"  (no-match)
11146.xml  [person]  "Nadler, Gisela (Übersetzerin und Journalistin, Lemberg)"  (no-match)
11146.xml  [person]  "Rökk-Richter, Stefano (Theateragent und Schriftsteller, Italien)"  (no-match)
11146.xml  [org]  "Preußische Staatstheater Berlin"  (no-match)
11148.xml  [org]  "Philip Allan & Co (London)"  (no-match)
11150.xml  [org]  "How & Raggio (Theateragentur, Rom)"  (no-match)
11150.xml  [org]  "Det Kongelige Teater Kopenhagen"  (no-match)
11152.xml  [org]  "How & Raggio (Theateragentur, Rom)"  (no-match)
11153.xml  [org]  "Saltenburg-Bühnen Berlin"  (no-match)
11154.xml  [org]  "Editorial Calpe (Madrid)"  (no-match)
11154.xml  [org]  "How & Raggio (Theateragentur, Rom)"  (no-match)
11154.xml  [person]  "Araquistáin, Luis"  (no-match)
11156.xml  [org]  "How & Raggio (Theateragentur, Rom)"  (no-match)
11158.xml  [org]  "How & Raggio (Theateragentur, Rom)"  (no-match)
11163.xml  [person]  "Corrinth, Curt"  (no-match)
11164.xml  [person]  "Hartmann, Arthur"  (no-match)
11165.xml  [org]  "Lessing-Theater Berlin"  (no-match)
11165.xml  [org]  "Rotter-Bühnen Berlin"  (no-match)
11169.xml  [person]  "Rosenbaum, Regina"  (no-match)
11173.xml  [org]  "Schlesische Funkstunde-AG (Breslau)"  (no-match)
11174.xml  [org]  "Schlesische Funkstunde-AG (Breslau)"  (no-match)
11175.xml  [org]  "Schlesische Funkstunde-AG (Breslau)"  (no-match)
11176.xml  [org]  "Davidson-Film AG (Berlin)"  (no-match)
11176.xml  [org]  "Schlesische Funkstunde-AG (Breslau)"  (no-match)
11176.xml  [person]  "Davidson, Paul"  (no-match)
11177.xml  [org]  "Schlesische Funkstunde-AG (Breslau)"  (no-match)
11178.xml  [org]  "Schlesische Funkstunde-AG (Breslau)"  (no-match)
11180.xml  [org]  "Zelnik-Mara-Film GmbH (Berlin)"  (no-match)
11181.xml  [org]  "Zelnik-Mara-Film GmbH (Berlin)"  (no-match)
11182.xml  [org]  "Schauspielhaus Hannover"  (no-match)
11183.xml  [org]  "Schauspielhaus Hannover"  (no-match)
11184.xml  [bibl]  "Neue Romanreihe (Buchreihe, S. Fischer?)"  (no-match)
11185.xml  [bibl]  "Neue Romanreihe (Buchreihe, S. Fischer?)"  (no-match)
11186.xml  [person]  "Araquistáin, Luis"  (no-match)
11194.xml  [org]  "Nordische Rundfunk AG (Hamburg)"  (no-match)
11195.xml  [org]  "Everyman Theatre Cheltenham"  (no-match)
11199.xml  [org]  "Ossovetsky. Sociedad Argentina de Escenógrafos"  (no-match)
11204.xml  [bibl]  "Gießener Anzeiger"  (no-match)
11204.xml  [bibl]  "Züricher Volkszeitung"  (no-match)
11205.xml  [org]  "Deutsche Buch-Gemeinschaft"  (no-match)
11206.xml  [org]  "Deutsche Buch-Gemeinschaft"  (no-match)
11207.xml  [org]  "Deutsche Buch-Gemeinschaft"  (no-match)
11208.xml  [bibl]  "Gießener Anzeiger"  (no-match)
11209.xml  [bibl]  "Gießener Anzeiger"  (no-match)
11210.xml  [bibl]  "Gießener Anzeiger"  (no-match)
11214.xml  [org]  "Saltenburg-Bühnen Berlin"  (no-match)
11216.xml  [bibl]  "Die Dame"  (no-match)
11216.xml  [org]  "Pantheon-Verlag (Berlin)"  (no-match)
11216.xml  [person]  "Rökk-Richter, Stefano (Theateragent und Schriftsteller, Italien)"  (no-match)
11217.xml  [person]  "Rökk-Richter, Stefano (Theateragent und Schriftsteller, Italien)"  (no-match)
11218.xml  [person]  "Rökk-Richter, Stefano (Theateragent und Schriftsteller, Italien)"  (no-match)
11219.xml  [person]  "Rökk-Richter, Stefano (Theateragent und Schriftsteller, Italien)"  (no-match)
11220.xml  [bibl]  "Die Dame"  (no-match)
11221.xml  [person]  "Wollf, Karl Joseph"  (no-match)
11222.xml  [person]  "Wollf, Karl Joseph"  (no-match)
11223.xml  [bibl]  "Der Deutsche Rundfunk"  (no-match)
11223.xml  [person]  "Wollf, Karl Joseph"  (no-match)
11228.xml  [person]  "Kolowrat-Krakowsky, Sascha"  (no-match)
11230.xml  [org]  "Pantheon-Verlag (Berlin)"  (no-match)
11231.xml  [org]  "Saltenburg-Bühnen Berlin"  (no-match)
11232.xml  [person]  "Rökk-Richter, Stefano (Theateragent und Schriftsteller, Italien)"  (no-match)
11232.xml  [org]  "Saltenburg-Bühnen Berlin"  (no-match)
11233.xml  [org]  "Rheinische Schaubühne (wohl irrtümlich genannt)"  (no-match)
11234.xml  [org]  "Rheinische Schaubühne (wohl irrtümlich genannt)"  (no-match)
11235.xml  [org]  "Bank für Auswärtigen Handel"  (no-match)
11235.xml  [org]  "Saltenburg-Bühnen Berlin"  (no-match)
11236.xml  [org]  "Saltenburg-Bühnen Berlin"  (no-match)
11237.xml  [org]  "Bank für Auswärtigen Handel"  (no-match)
11238.xml  [org]  "Pantheon-Verlag (Berlin)"  (no-match)
11239.xml  [org]  "Gesellschaft für Senderechte (Berlin)"  (no-match)
11240.xml  [org]  "Gesellschaft für Senderechte (Berlin)"  (no-match)
11240.xml  [person]  "Meyerhold, Thaddäus (Übersetzer 'Traumnovelle'?)"  (no-match)
11242.xml  [org]  "Ewe-Film GmbH (München)"  (no-match)
11242.xml  [person]  "Meyerhold, Thaddäus (Übersetzer 'Traumnovelle'?)"  (no-match)
11243.xml  [org]  "Schauspielhaus Köln"  (no-match)
11244.xml  [org]  "Schauspielhaus Graz"  (no-match)
11244.xml  [org]  "Schauspielhaus Köln"  (no-match)
11254.xml  [bibl]  "Thomas Mann: Pariser Rechenschaft"  (no-match)
11257.xml  [bibl]  "Thomas Mann: Pariser Rechenschaft"  (no-match)
11260.xml  [org]  "Deutsche Stunde in Bayern, Gesellschaft für Drahtlose Belehrung und Unterhaltung"  (no-match)
11263.xml  [bibl]  "Die Feder"  (no-match)
11264.xml  [person]  "Bermann, Gottfried"  (no-match)
11269.xml  [org]  "Schauspielhaus Köln"  (no-match)
11270.xml  [person]  "Bermann, Gottfried"  (no-match)
11270.xml  [org]  "Schauspielhaus Köln"  (no-match)
11274.xml  [org]  "University of California"  (no-match)
11275.xml  [bibl]  "Bruno Frank: Trenck"  (no-match)
11276.xml  [org]  "Bank für Auswärtigen Handel"  (no-match)
11277.xml  [org]  "Bank für Auswärtigen Handel"  (no-match)
11280.xml  [person]  "Salkind, Ilja"  (no-match)
11282.xml  [org]  "Gesellschaft für Senderechte (Berlin)"  (no-match)
11282.xml  [person]  "Salkind, Ilja"  (no-match)
11283.xml  [org]  "Gesellschaft für Senderechte (Berlin)"  (no-match)
11283.xml  [person]  "Achard, Marcel"  (no-match)
11288.xml  [org]  "Gesellschaft für Senderechte (Berlin)"  (no-match)
11289.xml  [org]  "Pantheon-Verlag (Berlin)"  (no-match)
11290.xml  [bibl]  "Stanley F. Donath: Robert Blum (Drama, ungedruckt)"  (no-match)
11292.xml  [org]  "Axel Juncker Verlag (Berlin)"  (no-match)
11292.xml  [person]  "Gelber, Norbert"  (no-match)
11294.xml  [bibl]  "Hans Lauffer: Sprüche des Ichs"  (no-match)
11294.xml  [bibl]  "Hans Lauffer: Worte der Wanderschaft"  (no-match)
11294.xml  [person]  "Lauffer, Hans"  (no-match)
11295.xml  [person]  "Gelber, Norbert"  (no-match)
11298.xml  [org]  "E. Jespersens Forlag (Kopenhagen)"  (no-match)
11300.xml  [org]  "E. Jespersens Forlag (Kopenhagen)"  (no-match)
11301.xml  [org]  "E. Jespersens Forlag (Kopenhagen)"  (no-match)
11301.xml  [person]  "Strassow, Ferdinand"  (no-match)
11301.xml  [org]  "Saltenburg-Bühnen Berlin"  (no-match)
11302.xml  [org]  "T. Werner Laurie Ltd. (London)"  (no-match)
11302.xml  [org]  "Franz Gschihay (Buchhandel, Marienbad)"  (no-match)
11303.xml  [person]  "Strassow, Ferdinand"  (no-match)
11304.xml  [person]  "Schierning, Maria (Übersetzerin, Helsingør)"  (no-match)
11307.xml  [bibl]  "Stanley F. Donath: Robert Blum (Drama, ungedruckt)"  (no-match)
11307.xml  [org]  "Saltenburg-Bühnen Berlin"  (no-match)
11310.xml  [bibl]  "Stanley F. Donath: Robert Blum (Drama, ungedruckt)"  (no-match)
11310.xml  [org]  "Stadttheater Heidelberg (Heidelberger Schlossfestspiele)"  (no-match)
11311.xml  [org]  "Lessing-Theater Berlin"  (no-match)
11311.xml  [org]  "Preußische Staatstheater Berlin"  (no-match)
11311.xml  [org]  "Rotter-Bühnen Berlin"  (no-match)
11311.xml  [org]  "Tribüne Berlin"  (no-match)
11312.xml  [org]  "Neue Freie Volksbühne Berlin"  (no-match)
11312.xml  [org]  "Rotter-Bühnen Berlin"  (no-match)
11313.xml  [bibl]  "Stanley F. Donath: Robert Blum (Drama, ungedruckt)"  (no-match)
11315.xml  [bibl]  "Stanley F. Donath: Robert Blum (Drama, ungedruckt)"  (no-match)
11315.xml  [org]  "Pantheon-Verlag (Berlin)"  (no-match)
11315.xml  [org]  "Rotter-Bühnen Berlin"  (no-match)
11315.xml  [org]  "Saltenburg-Bühnen Berlin"  (no-match)
11316.xml  [bibl]  "Stanley F. Donath: Robert Blum (Drama, ungedruckt)"  (no-match)
11317.xml  [person]  "Stockton, Charles Edward (Literaturagent?, USA?)"  (no-match)
11320.xml  [bibl]  "Stanley F. Donath: Robert Blum (Drama, ungedruckt)"  (no-match)
11320.xml  [person]  "Stockton, Charles Edward (Literaturagent?, USA?)"  (no-match)
11321.xml  [bibl]  "Stanley F. Donath: Robert Blum (Drama, ungedruckt)"  (no-match)
11322.xml  [bibl]  "Wiesbadener Volksbücher"  (no-match)
11324.xml  [person]  "Reʾuveni, Aharon"  (no-match)
11326.xml  [bibl]  "Wiesbadener Volksbücher"  (no-match)
11326.xml  [org]  "Volksbildungsverein Wiesbaden"  (no-match)
11326.xml  [person]  "Reʾuveni, Aharon"  (no-match)
11328.xml  [person]  "Bermann, Gottfried"  (no-match)
11329.xml  [person]  "Bermann, Gottfried"  (no-match)
11331.xml  [person]  "Leonhard, Frank"  (no-match)
11334.xml  [org]  "Otto Harrassowitz, Buchhandlung und Antiquariat (Leipzig)"  (no-match)
11334.xml  [person]  "Schedlich, Hans"  (no-match)
11335.xml  [org]  "Otto Harrassowitz, Buchhandlung und Antiquariat (Leipzig)"  (no-match)
11336.xml  [person]  "Schedlich, Hans"  (no-match)
11337.xml  [org]  "Přítel knihy (Prag)"  (no-match)
11339.xml  [person]  "Schedlich, Hans"  (no-match)
11340.xml  [org]  "Přítel knihy (Prag)"  (no-match)
11346.xml  [org]  "Přítel knihy (Prag)"  (no-match)
11349.xml  [bibl]  "Simon Gantillon: Maya"  (no-match)
11349.xml  [person]  "Gantillon, Simon"  (no-match)
11349.xml  [org]  "Rotter-Bühnen Berlin"  (no-match)
11349.xml  [org]  "Saltenburg-Bühnen Berlin"  (no-match)
11350.xml  [bibl]  "Simon Gantillon: Maya"  (no-match)
11350.xml  [person]  "Gantillon, Simon"  (no-match)
11353.xml  [bibl]  "Simon Gantillon: Maya"  (no-match)
11353.xml  [person]  "Gantillon, Simon"  (no-match)
11353.xml  [org]  "Rotter-Bühnen Berlin"  (no-match)
11357.xml  [org]  "Přítel knihy (Prag)"  (no-match)
11359.xml  [org]  "Knorr & Hirth (München)"  (no-match)
11361.xml  [bibl]  "Frank Harris: Shakespeare der Mensch und seine tragische Lebensgeschichte (The Man Shakespeare and His Tragic Life Story, dt.)"  (no-match)
11361.xml  [org]  "Staatsverlag der RSFSR (Moskau)"  (no-match)
11363.xml  [bibl]  "Wiesbadener Volksbücher"  (no-match)
11363.xml  [org]  "Volksbildungsverein Wiesbaden"  (no-match)
11364.xml  [bibl]  "Wiesbadener Volksbücher"  (no-match)
11364.xml  [org]  "Volksbildungsverein Wiesbaden"  (no-match)
11370.xml  [bibl]  "Wiesbadener Volksbücher"  (no-match)
11370.xml  [org]  "Volksbildungsverein Wiesbaden"  (no-match)
11371.xml  [bibl]  "Wiesbadener Volksbücher"  (no-match)
11371.xml  [person]  "Goetz, Theo"  (no-match)
11372.xml  [bibl]  "Wiesbadener Volksbücher"  (no-match)
11372.xml  [org]  "George Bell and Sons"  (no-match)
11373.xml  [place]  "Badrutt's Palace Hotel St. Moritz"  (no-match)
11377.xml  [bibl]  "Wiesbadener Volksbücher"  (no-match)
11377.xml  [org]  "Volksbildungsverein Wiesbaden"  (no-match)
11379.xml  [org]  "George Bell and Sons"  (no-match)
11381.xml  [org]  "George Bell and Sons"  (no-match)
11383.xml  [bibl]  "Wiesbadener Volksbücher"  (no-match)
11383.xml  [org]  "Volksbildungsverein Wiesbaden"  (no-match)
11383.xml  [person]  "Rieser, Ferdinand"  (no-match)
11386.xml  [bibl]  "Wiesbadener Volksbücher"  (no-match)
11386.xml  [org]  "Volksbildungsverein Wiesbaden"  (no-match)
11386.xml  [person]  "Rothschild, Adelheid von"  (no-match)
11387.xml  [person]  "Keuls, Henricus Wijbrandus Jacobus Maria"  (no-match)
11387.xml  [person]  "Lugt Melsert, Cor van der"  (no-match)
11394.xml  [person]  "Bermann, Gottfried"  (no-match)
11398.xml  [person]  "Lugt Melsert, Cor van der"  (no-match)
11401.xml  [person]  "Bermann, Gottfried"  (no-match)
11402.xml  [bibl]  "Gra o brzasku (Spiel im Morgengrauen, poln.)"  (no-match)
11402.xml  [bibl]  "Wiadomości Literackie"  (no-match)
11402.xml  [org]  "Rój (Warschau)"  (no-match)
11403.xml  [org]  "Athenaeum (Budapest)"  (no-match)
11403.xml  [org]  "Pantheon-Verlag (Berlin)"  (no-match)
11403.xml  [org]  "Querido's Uitgeverij (Amsterdam)"  (no-match)
11403.xml  [org]  "Bank für Auswärtigen Handel"  (no-match)
11404.xml  [person]  "Lugt Melsert, Cor van der"  (no-match)
11405.xml  [bibl]  "Gra o brzasku (Spiel im Morgengrauen, poln.)"  (no-match)
11405.xml  [org]  "Oświata (Lemberg)"  (no-match)
11405.xml  [org]  "Rój (Warschau)"  (no-match)
11406.xml  [org]  "Athenaeum (Budapest)"  (no-match)
11406.xml  [org]  "Pantheon-Verlag (Berlin)"  (no-match)
11408.xml  [org]  "Athenaeum (Budapest)"  (no-match)
11408.xml  [org]  "Pantheon-Verlag (Berlin)"  (no-match)
11408.xml  [org]  "Bank für Auswärtigen Handel"  (no-match)
11408.xml  [person]  "Rökk-Richter, Stefano (Theateragent und Schriftsteller, Italien)"  (no-match)
11410.xml  [bibl]  "Gra o brzasku (Spiel im Morgengrauen, poln.)"  (no-match)
11410.xml  [org]  "Rój (Warschau)"  (no-match)
11411.xml  [org]  "George Bell and Sons"  (no-match)
11411.xml  [person]  "Price, Lawrence Marsden"  (no-match)
11412.xml  [person]  "Rökk-Richter, Stefano (Theateragent und Schriftsteller, Italien)"  (no-match)
11413.xml  [bibl]  "The Observer (London)"  (no-match)
11414.xml  [bibl]  "Gra o brzasku (Spiel im Morgengrauen, poln.)"  (no-match)
11414.xml  [bibl]  "The Observer (London)"  (no-match)
11414.xml  [org]  "Pantheon-Verlag (Berlin)"  (no-match)
11414.xml  [org]  "Rój (Warschau)"  (no-match)
11414.xml  [person]  "Lugt Melsert, Cor van der"  (no-match)
11414.xml  [person]  "Price, Lawrence Marsden"  (no-match)
11414.xml  [person]  "Rökk-Richter, Stefano (Theateragent und Schriftsteller, Italien)"  (no-match)
11417.xml  [person]  "Nitsche, Cornels Albrecht (Literaturhistoriker, Braunschweig)"  (no-match)
11418.xml  [org]  "Società italiana degli autori es editori (Rom)"  (no-match)
11418.xml  [person]  "Koller, Paul (Literaturagent?, Wien)"  (no-match)
11418.xml  [person]  "Lugt Melsert, Cor van der"  (no-match)
11418.xml  [person]  "Merwin, Bertold"  (no-match)
11418.xml  [person]  "Rosenzweig, Helene (Literaturagentin? Übersetzerin?, Krakau)"  (no-match)
11418.xml  [person]  "Rökk-Richter, Stefano (Theateragent und Schriftsteller, Italien)"  (no-match)
11419.xml  [org]  "Società italiana degli autori es editori (Rom)"  (no-match)
11419.xml  [person]  "Koller, Paul (Literaturagent?, Wien)"  (no-match)
11419.xml  [person]  "Lugt Melsert, Cor van der"  (no-match)
11419.xml  [person]  "Merwin, Bertold"  (no-match)
11419.xml  [person]  "Rosenzweig, Helene (Literaturagentin? Übersetzerin?, Krakau)"  (no-match)
11419.xml  [person]  "Rökk-Richter, Stefano (Theateragent und Schriftsteller, Italien)"  (no-match)
11420.xml  [person]  "Nitsche, Cornels Albrecht (Literaturhistoriker, Braunschweig)"  (no-match)
11427.xml  [org]  "Bank für Auswärtigen Handel"  (no-match)
11427.xml  [person]  "Koller, Paul (Literaturagent?, Wien)"  (no-match)
11427.xml  [person]  "Lugt Melsert, Cor van der"  (no-match)
11427.xml  [person]  "Merwin, Bertold"  (no-match)
11427.xml  [person]  "Rosenzweig, Helene (Literaturagentin? Übersetzerin?, Krakau)"  (no-match)
11427.xml  [person]  "Rökk-Richter, Stefano (Theateragent und Schriftsteller, Italien)"  (no-match)
11429.xml  [bibl]  "Die Alternden (Novellensammlung)"  (no-match)
11429.xml  [bibl]  "George Bernard Shaw: Komödien des Glaubens"  (no-match)
11430.xml  [bibl]  "Die Alternden (Novellensammlung)"  (no-match)
11431.xml  [org]  "Querido's Uitgeverij (Amsterdam)"  (no-match)
11432.xml  [bibl]  "Die Alternden (Novellensammlung)"  (no-match)
11432.xml  [org]  "Querido's Uitgeverij (Amsterdam)"  (no-match)
11433.xml  [org]  "The International Literary Agency (T.I.L.A.; auch: Agence littéraire Internationale)"  (no-match)
11436.xml  [org]  "Società italiana degli autori es editori (Rom)"  (no-match)
11436.xml  [person]  "Rökk-Richter, Stefano (Theateragent und Schriftsteller, Italien)"  (no-match)
11437.xml  [org]  "Società italiana degli autori es editori (Rom)"  (no-match)
11437.xml  [person]  "Rökk-Richter, Stefano (Theateragent und Schriftsteller, Italien)"  (no-match)
11439.xml  [org]  "Società italiana degli autori es editori (Rom)"  (no-match)
11439.xml  [person]  "Rökk-Richter, Stefano (Theateragent und Schriftsteller, Italien)"  (no-match)
11440.xml  [org]  "Società italiana degli autori es editori (Rom)"  (no-match)
